Unnamed: 0,Job ID,Agency,Posting Type,No Of Positions,Civil Service Title,Title Classification,Job Category,Full-Time/Part-Time indicator,Career Level,Salary Range From,Salary Range To,Salary Frequency,Required Qualification,Residency In Newyork,Posting Date
5369,605915,HUMAN RIGHTS COMMISSION,Internal,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),53057,70000,Annual,baccalaureate degree,Yes,9/18/2023
5370,605915,HUMAN RIGHTS COMMISSION,External,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),53057,70000,Annual,baccalaureate degree,Yes,9/18/2023
5371,606157,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),84451,90363,Annual,master's degree,Yes,9/19/2023
5372,606157,HRA/DEPT OF SOCIAL SERVICES,External,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),84451,90363,Annual,master's degree,Yes,9/19/2023
5373,606208,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADM MANAGER-NON-MGRL FRM M1/M2,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),74730,136260,Annual,baccalaureate degree,Yes,11/27/2023
5374,606410,HRA/DEPT OF SOCIAL SERVICES,Internal,1,CLERICAL ASSOCIATE,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),39763,64420,Annual,high school,Yes,12/4/2023
5375,606410,HRA/DEPT OF SOCIAL SERVICES,External,1,CLERICAL ASSOCIATE,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),39763,64420,Annual,high school,Yes,12/4/2023
5376,606909,OFFICE OF EMERGENCY MANAGEMENT,Internal,1,EMERGENCY PREPAREDNESS MANAGER,Pending Classification-2,Administration & Human Resources ,full time,Manager,95000,106388,Annual,master's degree,Yes,10/24/2023
5377,606909,OFFICE OF EMERGENCY MANAGEMENT,External,1,EMERGENCY PREPAREDNESS MANAGER,Pending Classification-2,Administration & Human Resources ,full time,Manager,95000,106388,Annual,master's degree,Yes,10/24/2023
5378,607649,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,ADM MANAGER-NON-MGRL FRM M1/M2,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),60718,90773,Annual,baccalaureate degree,Yes,10/23/2023
5379,607649,DEPT OF HEALTH/MENTAL HYGIENE,External,1,ADM MANAGER-NON-MGRL FRM M1/M2,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),60718,90773,Annual,baccalaureate degree,Yes,10/23/2023
5380,608126,HRA/DEPT OF SOCIAL SERVICES,Internal,2,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),58695,67499,Annual,baccalaureate degree,Yes,9/27/2023
5381,608126,HRA/DEPT OF SOCIAL SERVICES,External,2,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),58695,67499,Annual,baccalaureate degree,Yes,9/27/2023
5382,608296,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),102292,132265,Annual,master's degree,Yes,9/27/2023
5383,608296,HRA/DEPT OF SOCIAL SERVICES,External,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),102292,132265,Annual,master's degree,Yes,9/27/2023
5384,610133,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,Administration & Human Resources ,full time,Manager,94715,110000,Annual,master's degree,Yes,10/6/2023
5385,610133,HRA/DEPT OF SOCIAL SERVICES,External,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,Administration & Human Resources ,full time,Manager,94715,110000,Annual,master's degree,Yes,10/6/2023
5386,610409,HRA/DEPT OF SOCIAL SERVICES,Internal,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),53057,61015,Annual,baccalaureate degree,Yes,10/10/2023
5387,610409,HRA/DEPT OF SOCIAL SERVICES,External,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),53057,61015,Annual,baccalaureate degree,Yes,10/10/2023
5388,611208,FINANCIAL INFO SVCS AGENCY,Internal,2,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),54531,69462,Annual,baccalaureate degree,Yes,10/13/2023
5389,611208,FINANCIAL INFO SVCS AGENCY,External,2,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),54531,69462,Annual,baccalaureate degree,Yes,10/13/2023
5390,611307,CAMPAIGN FINANCE BOARD,External,1,ANALYST CFB AL 2&3 ONLY,Pending Classification-2,Administration & Human Resources ,full time,Experienced (non-manager),65000,72500,Annual,high school,Yes,10/13/2023
5391,611307,CAMPAIGN FINANCE BOARD,Internal,1,ANALYST CFB AL 2&3 ONLY,Pending Classification-2,Administration & Human Resources ,full time,Experienced (non-manager),65000,72500,Annual,high school,Yes,10/13/2023
5392,612232,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,Administration & Human Resources ,full time,Manager,84451,87917,Annual,master's degree,Yes,10/19/2023
5393,612232,HRA/DEPT OF SOCIAL SERVICES,External,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,Administration & Human Resources ,full time,Manager,84451,87917,Annual,master's degree,Yes,10/19/2023
5394,612414,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,CLERICAL ASSOCIATE,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),35895,50000,Annual,high school,Yes,10/23/2023
5395,612414,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CLERICAL ASSOCIATE,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),35895,50000,Annual,high school,Yes,10/23/2023
5396,613188,DEPT OF HEALTH/MENTAL HYGIENE,External,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),58695,69462,Annual,baccalaureate degree,Yes,10/25/2023
5397,613188,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),58695,69462,Annual,baccalaureate degree,Yes,10/25/2023
5398,613237,DEPT OF DESIGN & CONSTRUCTION,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),59116,67983,Annual,baccalaureate degree,Yes,11/6/2023
5399,613237,DEPT OF DESIGN & CONSTRUCTION,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),59116,67983,Annual,baccalaureate degree,Yes,11/6/2023
5400,613517,DEPT OF HEALTH/MENTAL HYGIENE,External,1,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,Administration & Human Resources ,part time,Student,15.5,19.9,Hourly,matriculation,Yes,10/26/2023
5401,613517,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,Administration & Human Resources ,part time,Student,15.5,19.9,Hourly,matriculation,Yes,10/26/2023
5402,614519,DEPT OF HEALTH/MENTAL HYGIENE,External,1,CLERICAL ASSOCIATE,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),43728,50000,Annual,high school,Yes,11/2/2023
5403,614519,DEPT OF HEALTH/MENTAL HYGIENE,Internal,1,CLERICAL ASSOCIATE,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),43728,50000,Annual,high school,Yes,11/2/2023
5404,615138,DEPT OF HEALTH/MENTAL HYGIENE,Internal,2,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),47418,54531,Annual,baccalaureate degree,Yes,11/6/2023
5405,615138,DEPT OF HEALTH/MENTAL HYGIENE,External,2,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),47418,54531,Annual,baccalaureate degree,Yes,11/6/2023
5406,617501,DEPT OF ENVIRONMENT PROTECTION,External,1,EXECUTIVE PROGRAM SPECIALIST (,Pending Classification-2,Administration & Human Resources ,full time,Manager,58700,150000,Annual,baccalaureate degree,Yes,12/19/2023
5407,617501,DEPT OF ENVIRONMENT PROTECTION,Internal,1,EXECUTIVE PROGRAM SPECIALIST (,Pending Classification-2,Administration & Human Resources ,full time,Manager,58700,150000,Annual,baccalaureate degree,Yes,12/19/2023
5408,618424,OFFICE OF THE COMPTROLLER,External,1,STAFF ANALYST,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),62470,71840,Annual,master's degree,Yes,12/1/2023
5409,618606,BRONX DISTRICT ATTORNEY,External,1,COMMUNITY ASSOCIATE,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),56700,56700,Annual,high school,No,12/4/2023
5410,618606,BRONX DISTRICT ATTORNEY,Internal,1,COMMUNITY ASSOCIATE,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),56700,56700,Annual,high school,No,12/4/2023
5411,619608,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE STAFF ANALYST,Competitive-1,Administration & Human Resources ,full time,Manager,80931,156139,Annual,master's degree,Yes,12/12/2023
5412,619608,HRA/DEPT OF SOCIAL SERVICES,External,1,ADMINISTRATIVE STAFF ANALYST,Competitive-1,Administration & Human Resources ,full time,Manager,80931,156139,Annual,master's degree,Yes,12/12/2023
5413,620377,DEPT OF ENVIRONMENT PROTECTION,Internal,1,SECRETARY TO THE EXEC DEPUTY C,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),44270,58344,Annual,high school,Yes,1/2/2024
5414,620377,DEPT OF ENVIRONMENT PROTECTION,External,1,SECRETARY TO THE EXEC DEPUTY C,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),44270,58344,Annual,high school,Yes,1/2/2024
5415,620625,DEPARTMENT OF PROBATION,External,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),84451,113550,Annual,master's degree,Yes,12/19/2023
5416,620625,DEPARTMENT OF PROBATION,Internal,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),84451,113550,Annual,master's degree,Yes,12/19/2023
5417,620632,DEPARTMENT OF PROBATION,Internal,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),84451,113550,Annual,master's degree,Yes,12/19/2023
5418,620632,DEPARTMENT OF PROBATION,External,1,ADMINISTRATIVE STAFF ANALYST (,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),84451,113550,Annual,master's degree,Yes,12/19/2023
5419,620966,DEPT OF CITYWIDE ADMIN SVCS,Internal,1,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,Administration & Human Resources ,part time,Student,16,19.9,Hourly,matriculation,Yes,2/1/2024
5420,620966,DEPT OF CITYWIDE ADMIN SVCS,External,1,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,Administration & Human Resources ,part time,Student,16,19.9,Hourly,matriculation,Yes,2/1/2024
5421,621760,HRA/DEPT OF SOCIAL SERVICES,Internal,1,STRATEGIC INITIATIVE SPECIALIS,Exempt-4,Administration & Human Resources ,full time,Experienced (non-manager),90000,120000,Annual,baccalaureate degree,Yes,1/2/2024
5422,621760,HRA/DEPT OF SOCIAL SERVICES,External,1,STRATEGIC INITIATIVE SPECIALIS,Exempt-4,Administration & Human Resources ,full time,Experienced (non-manager),90000,120000,Annual,baccalaureate degree,Yes,1/2/2024
5423,622267,NYC HOUSING AUTHORITY,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),59116,91768,Annual,baccalaureate degree,Yes,2/5/2024
5424,622267,NYC HOUSING AUTHORITY,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),59116,91768,Annual,baccalaureate degree,Yes,2/5/2024
5425,622532,NYC HOUSING AUTHORITY,External,1,PRINCIPAL ADMINISTRATIVE ASSOC,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),47418,65000,Annual,baccalaureate degree,Yes,1/30/2024
5426,622543,DEPT OF DESIGN & CONSTRUCTION,Internal,1,COMMUNITY ASSOCIATE,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),41887,55316,Annual,high school,Yes,1/24/2024
5427,622543,DEPT OF DESIGN & CONSTRUCTION,External,1,COMMUNITY ASSOCIATE,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),41887,55316,Annual,high school,Yes,1/24/2024
5428,622548,HRA/DEPT OF SOCIAL SERVICES,External,1,ADMINISTRATIVE ENGINEER,Competitive-1,Administration & Human Resources ,full time,Manager,70011,173486,Annual,others,No,1/9/2024
5429,622548,HRA/DEPT OF SOCIAL SERVICES,Internal,1,ADMINISTRATIVE ENGINEER,Competitive-1,Administration & Human Resources ,full time,Manager,70011,173486,Annual,others,No,1/9/2024
5430,622684,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE MANAGER,Competitive-1,Administration & Human Resources ,full time,Manager,64922,173486,Annual,baccalaureate degree,Yes,2/1/2024
5431,622700,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE STAFF ANALYST,Competitive-1,Administration & Human Resources ,full time,Manager,64922,173486,Annual,master's degree,Yes,2/1/2024
5432,622972,DEPT OF ENVIRONMENT PROTECTION,External,2,CLERICAL ASSOCIATE,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),39763,45728,Annual,high school,Yes,1/22/2024
5433,622972,DEPT OF ENVIRONMENT PROTECTION,Internal,2,CLERICAL ASSOCIATE,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),39763,45728,Annual,high school,Yes,1/22/2024
5434,623435,NYC HOUSING AUTHORITY,External,1,SECRETARY TO DEPUTY EXECUTIVE,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),53035,72292,Annual,not specified,Yes,1/23/2024
5435,623435,NYC HOUSING AUTHORITY,Internal,1,SECRETARY TO DEPUTY EXECUTIVE,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),53035,72292,Annual,not specified,Yes,1/23/2024
5436,623519,NYC HOUSING AUTHORITY,External,1,AGENCY ATTORNEY,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),69090,85000,Annual,others,Yes,1/24/2024
5437,623519,NYC HOUSING AUTHORITY,Internal,1,AGENCY ATTORNEY,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),69090,85000,Annual,others,Yes,1/24/2024
5438,623799,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE MANAGER,Competitive-1,Administration & Human Resources ,full time,Manager,64922,173486,Annual,baccalaureate degree,Yes,2/1/2024
5439,623805,DEPT OF ENVIRONMENT PROTECTION,Internal,1,ADMINISTRATIVE STAFF ANALYST,Competitive-1,Administration & Human Resources ,full time,Manager,64922,173486,Annual,master's degree,Yes,2/1/2024
5440,624091,DISTRICT ATTORNEY KINGS COUNTY,External,2,COMMUNITY ASSOCIATE,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),62000,62000,Annual,high school,Yes,1/31/2024
5441,624091,DISTRICT ATTORNEY KINGS COUNTY,Internal,2,COMMUNITY ASSOCIATE,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),62000,62000,Annual,high school,Yes,1/31/2024
5442,624155,DEPARTMENT OF CORRECTION,External,1,DEPUTY COMMISSIONER (DOC),Non-Competitive-5,Administration & Human Resources ,full time,Executive,225000,225000,Annual,baccalaureate degree,Yes,1/22/2024
5443,624155,DEPARTMENT OF CORRECTION,Internal,1,DEPUTY COMMISSIONER (DOC),Non-Competitive-5,Administration & Human Resources ,full time,Executive,225000,225000,Annual,baccalaureate degree,Yes,1/22/2024
5444,624178,HOUSING PRESERVATION & DVLPMNT,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),75000,75000,Annual,baccalaureate degree,Yes,1/23/2024
5445,624178,HOUSING PRESERVATION & DVLPMNT,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),75000,75000,Annual,baccalaureate degree,Yes,1/23/2024
5446,624418,NYC HOUSING AUTHORITY,Internal,1,ASSOCIATE STAFF ANALYST,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),70611,87980,Annual,master's degree,Yes,2/8/2024
5447,624418,NYC HOUSING AUTHORITY,External,1,ASSOCIATE STAFF ANALYST,Competitive-1,Administration & Human Resources ,full time,Experienced (non-manager),70611,87980,Annual,master's degree,Yes,2/8/2024
5448,624971,CAMPAIGN FINANCE BOARD,Internal,1,ANALYST CFB AL 2&3 ONLY,Pending Classification-2,Administration & Human Resources ,full time,Experienced (non-manager),67000,73000,Annual,high school,Yes,1/30/2024
5449,624971,CAMPAIGN FINANCE BOARD,External,1,ANALYST CFB AL 2&3 ONLY,Pending Classification-2,Administration & Human Resources ,full time,Experienced (non-manager),67000,73000,Annual,high school,Yes,1/30/2024
5450,625087,DEPARTMENT OF CORRECTION,Internal,2,COMMUNITY COORDINATOR,Non-Competitive-5,Administration & Human Resources ,part time,Experienced (non-manager),32.3569,50.2288,Hourly,baccalaureate degree,Yes,1/29/2024
5451,625087,DEPARTMENT OF CORRECTION,External,2,COMMUNITY COORDINATOR,Non-Competitive-5,Administration & Human Resources ,part time,Experienced (non-manager),32.3569,50.2288,Hourly,baccalaureate degree,Yes,1/29/2024
5452,625242,DEPT OF DESIGN & CONSTRUCTION,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),59116,67983,Annual,baccalaureate degree,Yes,2/1/2024
5453,625242,DEPT OF DESIGN & CONSTRUCTION,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),59116,67983,Annual,baccalaureate degree,Yes,2/1/2024
5454,625261,DEPT OF CITYWIDE ADMIN SVCS,External,2,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,Administration & Human Resources ,part time,Student,17,19.9,Hourly,matriculation,Yes,2/1/2024
5455,625261,DEPT OF CITYWIDE ADMIN SVCS,Internal,2,COLLEGE AIDE (ALL CITY DEPTS),Non-Competitive-5,Administration & Human Resources ,part time,Student,17,19.9,Hourly,matriculation,Yes,2/1/2024
5456,625429,DEPT OF DESIGN & CONSTRUCTION,Internal,1,COMMUNITY COORDINATOR,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),59116,67983,Annual,baccalaureate degree,Yes,2/5/2024
5457,625429,DEPT OF DESIGN & CONSTRUCTION,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),59116,67983,Annual,baccalaureate degree,Yes,2/5/2024
5458,625544,DEPT OF PARKS & RECREATION,External,1,COMMUNITY COORDINATOR,Non-Competitive-5,Administration & Human Resources ,full time,Experienced (non-manager),59116,91768,Annual,baccalaureate degree,Yes,2/16/2024
